Row ID,Ship Mode,City,State,Category,Sub-Category,Product Name,Sales,Quantity,Discount,Profit
217,Standard Class,Medina,Ohio,Technology,Accessories,Sony Micro Vault Click 16 GB USB 2.0 Flash Drive,89.584,2,0.2,4.4792
218,Standard Class,Los Angeles,California,Office Supplies,Storage,"Personal Filing Tote with Lid, Black/Gray",93.06,6,0,26.0568
219,Standard Class,Los Angeles,California,Technology,Phones,Adtran 1202752G1,302.376,3,0.2,22.6782
220,First Class,Dublin,Ohio,Office Supplies,Fasteners,OIC Bulk Pack Metal Binder Clips,5.584,2,0.2,1.8148
221,First Class,Dublin,Ohio,Office Supplies,Paper,"While You Were Out Pads, 50 per Pad, 4 x 5 1/4, Green Cycle",22.704,6,0.2,8.2302
222,First Class,Dublin,Ohio,Office Supplies,Binders,Ibico Standard Transparent Covers,19.776,4,0.7,-13.8432
223,First Class,Dublin,Ohio,Furniture,Furnishings,"Executive Impressions 14"" Two-Color Numerals Wall Clock",72.704,4,0.2,19.0848
224,First Class,Dublin,Ohio,Technology,Machines,Swingline SM12-08 MicroCut Jam Free Shredder,479.988,4,0.7,-383.9904
225,First Class,Dublin,Ohio,Office Supplies,Art,Stanley Bostitch Contemporary Electric Pencil Sharpeners,27.168,2,0.2,2.7168
226,Standard Class,Detroit,Michigan,Office Supplies,Art,"Sanford Uni-Blazer View Highlighters, Chisel Tip, Yellow",2.2,1,0,0.968
227,Standard Class,Detroit,Michigan,Furniture,Tables,Bevis 36 x 72 Conference Tables,622.45,5,0,136.939
228,Standard Class,Detroit,Michigan,Office Supplies,Storage,Rogers Deluxe File Chest,21.98,1,0,0.2198
229,Standard Class,Columbia,Tennessee,Furniture,Chairs,Global Low Back Tilter Chair,161.568,2,0.2,-28.2744
230,Standard Class,Columbia,Tennessee,Furniture,Chairs,"Global Push Button Manager's Chair, Indigo",389.696,8,0.2,43.8408
231,Standard Class,Charlotte,North Carolina,Office Supplies,Binders,GBC Instant Index System for Binding Systems,18.648,7,0.7,-12.432
232,Standard Class,Tampa,Florida,Furniture,Tables,Bush Advantage Collection Round Conference Table,233.86,2,0.45,-102.048
233,Standard Class,Tampa,Florida,Furniture,Tables,Bretford Rectangular Conference Table Tops,620.6145,3,0.45,-248.2458
234,Standard Class,Tampa,Florida,Office Supplies,Binders,GBC Instant Index System for Binding Systems,5.328,2,0.7,-3.552
235,Standard Class,Tampa,Florida,Furniture,Furnishings,"Tenex Contemporary Contur Chairmats for Low and Medium Pile Carpet, Computer, 39"" x 49""",258.072,3,0.2,0
236,Standard Class,Tampa,Florida,Technology,Accessories,Logitech P710e Mobile Speakerphone,617.976,3,0.2,-7.7247
237,Standard Class,Santa Clara,California,Office Supplies,Paper,Xerox 4200 Series MultiUse Premium Copy Paper (20Lb. and 84 Bright),10.56,2,0,4.752
238,Second Class,Chicago,Illinois,Office Supplies,Paper,Xerox 1957,25.92,5,0.2,9.396
239,Second Class,Chicago,Illinois,Furniture,Furnishings,Luxo Professional Fluorescent Magnifier Lamp with Clamp-Mount Base,419.68,5,0.6,-356.728
240,Second Class,Chicago,Illinois,Furniture,Furnishings,Staple-based wall hangings,11.688,3,0.6,-4.6752
241,Second Class,Chicago,Illinois,Technology,Phones,PureGear Roll-On Screen Protector,31.984,2,0.2,11.1944
242,Second Class,Chicago,Illinois,Furniture,Tables,KI Conference Tables,177.225,5,0.5,-120.513
243,Second Class,Chicago,Illinois,Furniture,Furnishings,Eldon 100 Class Desk Accessories,4.044,3,0.6,-2.8308
244,Second Class,Chicago,Illinois,Office Supplies,Art,"Binney & Smith Crayola Metallic Colored Pencils, 8-Color Set",7.408,2,0.2,1.2038
245,Second Class,Lakeville,Minnesota,Furniture,Chairs,Global Deluxe High-Back Manager's Chair,2001.86,7,0,580.5394
246,Second Class,Lakeville,Minnesota,Office Supplies,Storage,Safco Steel Mobile File Cart,166.72,2,0,41.68
247,Second Class,Lakeville,Minnesota,Office Supplies,Paper,"Adams Telephone Message Book w/Frequently-Called Numbers Space, 400 Messages per Book",47.88,6,0,23.94
248,Second Class,Lakeville,Minnesota,Office Supplies,Appliances,Honeywell Enviracaire Portable HEPA Air Cleaner for 17' x 22' Room,1503.25,5,0,496.0725
249,Second Class,Lakeville,Minnesota,Office Supplies,Paper,Xerox 205,25.92,4,0,12.4416
250,Second Class,San Francisco,California,Furniture,Chairs,"Global Leather Highback Executive Chair with Pneumatic Height Adjustment, Black",321.568,2,0.2,28.1372
251,Standard Class,San Diego,California,Office Supplies,Paper,"Wirebound Message Books, Two 4 1/4"" x 5"" Forms per Page",7.61,1,0,3.5767
252,Standard Class,San Diego,California,Technology,Accessories,Logitech P710e Mobile Speakerphone,3347.37,13,0,636.0003
253,First Class,New York City,New York,Office Supplies,Storage,"Fellowes Personal Hanging Folder Files, Navy",80.58,6,0,22.5624
254,First Class,New York City,New York,Office Supplies,Envelopes,Tyvek Side-Opening Peel & Seel Expanding Envelopes,361.92,4,0,162.864
255,Standard Class,Chicago,Illinois,Furniture,Furnishings,Eldon 100 Class Desk Accessories,12.132,9,0.6,-8.4924
256,Standard Class,Chicago,Illinois,Office Supplies,Storage,"Belkin 19"" Vented Equipment Shelf, Black",82.368,2,0.2,-19.5624
257,Standard Class,Chicago,Illinois,Office Supplies,Storage,"Tenex Personal Project File with Scoop Front Design, Black",53.92,5,0.2,4.044
258,Standard Class,Chicago,Illinois,Technology,Phones,Logitech Mobile Speakerphone P710e - speaker phone,647.904,6,0.2,56.6916
259,Second Class,New York City,New York,Technology,Accessories,Sabrent 4-Port USB 2.0 Hub,20.37,3,0,6.9258
260,Second Class,New York City,New York,Office Supplies,Storage,Safco Industrial Shelving,221.55,3,0,6.6465
261,Second Class,New York City,New York,Office Supplies,Binders,Acco 3-Hole Punch,17.52,5,0.2,6.132
262,Standard Class,Pasadena,Texas,Office Supplies,Appliances,Eureka Disposable Bags for Sanitaire Vibra Groomer I Upright Vac,1.624,2,0.8,-4.466
263,Second Class,Houston,Texas,Technology,Machines,Lexmark MX611dhe Monochrome Laser Printer,3059.982,3,0.4,-509.997
264,Second Class,Houston,Texas,Technology,Machines,Xerox WorkCentre 6505DN Laser Multifunction Printer,2519.958,7,0.4,-251.9958
265,Standard Class,Chicago,Illinois,Technology,Phones,Cisco Small Business SPA 502G VoIP phone,328.224,4,0.2,28.7196
266,Standard Class,Brentwood,California,Technology,Accessories,Microsoft Sculpt Comfort Mouse,79.9,2,0,35.156
267,Standard Class,Chapel Hill,North Carolina,Office Supplies,Art,"Quartet Omega Colored Chalk, 12/Pack",14.016,3,0.2,4.7304
268,Standard Class,Morristown,New Jersey,Office Supplies,Fasteners,Bagged Rubber Bands,7.56,6,0,0.3024
269,Standard Class,Cincinnati,Ohio,Office Supplies,Storage,Safco Commercial Shelving,37.208,1,0.2,-7.4416
270,Standard Class,Cincinnati,Ohio,Office Supplies,Envelopes,"Recycled Interoffice Envelopes with String and Button Closure, 10 x 13",57.576,3,0.2,21.591
271,Second Class,San Francisco,California,Office Supplies,Storage,Adjustable Depth Letter/Legal Cart,725.84,4,0,210.4936
272,First Class,San Francisco,California,Technology,Accessories,Logitech 910-002974 M325 Wireless Mouse for Web Scrolling,209.93,7,0,92.3692
273,First Class,San Francisco,California,Furniture,Furnishings,Regeneration Desk Collection,5.28,3,0,2.3232
274,First Class,San Francisco,California,Office Supplies,Binders,Presstex Flexible Ring Binders,10.92,3,0.2,4.095
275,First Class,Inglewood,California,Office Supplies,Paper,"Ampad Gold Fibre Wirebound Steno Books, 6"" x 9"", Gregg Ruled",8.82,2,0,4.0572
276,First Class,Inglewood,California,Office Supplies,Art,Newell 330,5.98,1,0,1.5548
277,Standard Class,Philadelphia,Pennsylvania,Office Supplies,Paper,"Post-it “Important Message” Note Pad, Neon Colors, 50 Sheets/Pad",11.648,2,0.2,4.0768
278,Standard Class,Philadelphia,Pennsylvania,Office Supplies,Paper,"Adams Write n' Stick Phone Message Book, 11"" X 5 1/4"", 200 Messages",18.176,4,0.2,5.9072
279,Standard Class,Philadelphia,Pennsylvania,Office Supplies,Storage,Eldon Simplefile Box Office,59.712,6,0.2,5.9712
280,Standard Class,Philadelphia,Pennsylvania,Office Supplies,Labels,Avery 489,24.84,3,0.2,8.694
281,Second Class,Houston,Texas,Office Supplies,Binders,Round Ring Binders,2.08,5,0.8,-3.432
282,Second Class,Houston,Texas,Technology,Phones,Bose SoundLink Bluetooth Speaker,1114.4,7,0.2,376.11
283,Standard Class,Los Angeles,California,Furniture,Tables,"Bevis Round Bullnose 29"" High Table Top",1038.84,5,0.2,51.942
284,Standard Class,Portland,Oregon,Office Supplies,Paper,Easy-staple paper,141.76,5,0.2,47.844
285,Standard Class,Portland,Oregon,Technology,Accessories,Microsoft Arc Touch Mouse,239.8,5,0.2,47.96
286,Standard Class,Portland,Oregon,Office Supplies,Paper,Xerox 216,31.104,6,0.2,10.8864
287,Second Class,Tamarac,Florida,Office Supplies,Binders,GBC VeloBinder Electric Binding Machine,254.058,7,0.7,-169.372
288,Second Class,Tamarac,Florida,Office Supplies,Appliances,"Acco 7-Outlet Masterpiece Power Center, Wihtout Fax/Phone Line Protection",194.528,2,0.2,24.316
289,Second Class,Tamarac,Florida,Office Supplies,Supplies,Premier Automatic Letter Opener,961.48,5,0.2,-204.3145
290,Second Class,Columbus,Ohio,Office Supplies,Fasteners,Advantus SlideClip Paper Clips,19.096,7,0.2,6.6836
291,Second Class,Columbus,Ohio,Office Supplies,Labels,Avery 512,18.496,8,0.2,6.2424
292,Second Class,Columbus,Ohio,Technology,Accessories,Logitech Wireless Gaming Headset G930,255.984,2,0.2,54.3966
293,Second Class,Columbus,Ohio,Furniture,Bookcases,"Bush Westfield Collection Bookcases, Medium Cherry Finish",86.97,3,0.5,-48.7032
294,First Class,Colorado Springs,Colorado,Furniture,Furnishings,"Howard Miller 13"" Diameter Goldtone Round Wall Clock",300.416,8,0.2,78.8592
295,First Class,Colorado Springs,Colorado,Furniture,Chairs,Global Deluxe Office Fabric Chairs,230.352,3,0.2,20.1558
296,First Class,Colorado Springs,Colorado,Furniture,Furnishings,Eldon ClusterMat Chair Mat with Cordless Antistatic Protection,218.352,3,0.2,-24.5646
297,First Class,Colorado Springs,Colorado,Office Supplies,Binders,Ibico Laser Imprintable Binding System Covers,78.6,5,0.7,-62.88
298,First Class,Colorado Springs,Colorado,Office Supplies,Fasteners,"Vinyl Coated Wire Paper Clips in Organizer Box, 800/Box",27.552,3,0.2,9.2988
299,Standard Class,Belleville,New Jersey,Office Supplies,Paper,Xerox 223,32.4,5,0,15.552
300,Standard Class,Belleville,New Jersey,Office Supplies,Storage,"Tennsco Stur-D-Stor Boltless Shelving, 5 Shelves, 24"" Deep, Sand",1082.48,8,0,10.8248
301,Standard Class,Belleville,New Jersey,Office Supplies,Paper,Xerox 1939,56.91,3,0,27.3168
302,Standard Class,Belleville,New Jersey,Furniture,Furnishings,"Floodlight Indoor Halogen Bulbs, 1 Bulb per Pack, 60 Watts",77.6,4,0,38.024
303,Standard Class,Belleville,New Jersey,Office Supplies,Binders,Avery Premier Heavy-Duty Binder with Round Locking Rings,14.28,1,0,6.5688
304,Standard Class,Chicago,Illinois,Furniture,Tables,BPI Conference Tables,219.075,3,0.5,-131.445
305,Second Class,New York City,New York,Furniture,Furnishings,Electrix 20W Halogen Replacement Bulb for Zoom-In Desk Lamp,26.8,2,0,12.864
306,Standard Class,Taylor,Michigan,Office Supplies,Art,Newell 350,9.84,3,0,2.8536
307,Standard Class,Lakewood,New Jersey,Office Supplies,Binders,"GBC Clear Cover, 8-1/2 x 11, unpunched, 25 covers per pack",45.48,3,0,20.9208
308,Standard Class,Lakewood,New Jersey,Office Supplies,Art,Boston Heavy-Duty Trimline Electric Pencil Sharpeners,289.2,6,0,83.868
309,First Class,Arlington,Virginia,Office Supplies,Art,Faber Castell Col-Erase Pencils,4.89,1,0,2.0049
310,Second Class,Arvada,Colorado,Furniture,Furnishings,C-Line Cubicle Keepers Polyproplyene Holder With Velcro Backings,15.136,4,0.2,3.5948
311,Second Class,Arvada,Colorado,Furniture,Chairs,Hon 4070 Series Pagoda Armless Upholstered Stacking Chairs,466.768,2,0.2,52.5114
312,Second Class,Arvada,Colorado,Furniture,Furnishings,"Eldon Expressions Desk Accessory, Wood Photo Frame, Mahogany",15.232,1,0.2,1.7136
313,Second Class,Arvada,Colorado,Office Supplies,Labels,Avery 509,6.264,3,0.2,2.0358
314,Standard Class,Hackensack,New Jersey,Furniture,Furnishings,"Deflect-o SuperTray Unbreakable Stackable Tray, Letter, Black",87.54,3,0,37.6422
315,Standard Class,Saint Petersburg,Florida,Technology,Phones,AT&T 1070 Corded Phone,178.384,2,0.2,22.298
316,Standard Class,Saint Petersburg,Florida,Office Supplies,Paper,Xerox 21,15.552,3,0.2,5.4432
317,First Class,Philadelphia,Pennsylvania,Office Supplies,Art,"Boston School Pro Electric Pencil Sharpener, 1670",99.136,4,0.2,8.6744
318,Standard Class,New York City,New York,Furniture,Chairs,DMI Arturo Collection Mission-style Design Wood Chair,135.882,1,0.1,24.1568
319,Standard Class,New York City,New York,Technology,Machines,Canon imageCLASS MF7460 Monochrome Digital Laser Multifunction Copier,3991.98,2,0,1995.99
320,Standard Class,New York City,New York,Technology,Phones,Panasonic Kx-TS550,275.94,6,0,80.0226
321,Standard Class,New York City,New York,Technology,Accessories,NETGEAR N750 Dual Band Wi-Fi Gigabit Router,360,4,0,129.6
322,Standard Class,New York City,New York,Office Supplies,Storage,"Trav-L-File Heavy-Duty Shuttle II, Black",43.57,1,0,13.071
323,Standard Class,Long Beach,California,Office Supplies,Fasteners,OIC Binder Clips,7.16,2,0,3.58
324,Standard Class,Hesperia,California,Office Supplies,Binders,Ibico Laser Imprintable Binding System Covers,251.52,6,0.2,81.744
325,Standard Class,Hesperia,California,Technology,Accessories,Logitech Wireless Headset h800,99.99,1,0,34.9965
326,Second Class,Murfreesboro,Tennessee,Furniture,Furnishings,Telescoping Adjustable Floor Lamp,15.992,1,0.2,0.9995
327,First Class,Philadelphia,Pennsylvania,Technology,Phones,Aastra 57i VoIP phone,290.898,3,0.4,-67.8762
328,First Class,Philadelphia,Pennsylvania,Office Supplies,Storage,"File Shuttle II and Handi-File, Black",54.224,2,0.2,3.389
329,First Class,Philadelphia,Pennsylvania,Furniture,Chairs,Hon 2090 “Pillow Soft” Series Mid Back Swivel/Tilt Chairs,786.744,4,0.3,-258.5016
330,First Class,Philadelphia,Pennsylvania,Office Supplies,Labels,Round Specialty Laser Printer Labels,100.24,10,0.2,33.831
331,First Class,Philadelphia,Pennsylvania,Office Supplies,Binders,GBC Premium Transparent Covers with Diagonal Lined Pattern,37.764,6,0.7,-27.6936
332,Second Class,Philadelphia,Pennsylvania,Technology,Phones,AT&T 841000 Phone,82.8,2,0.4,-20.7
333,Second Class,Philadelphia,Pennsylvania,Office Supplies,Binders,Ibico Recycled Grain-Textured Covers,20.724,2,0.7,-13.816
334,Second Class,Philadelphia,Pennsylvania,Office Supplies,Binders,Wilson Jones Custom Binder Spines & Labels,4.896,3,0.7,-3.4272
335,Second Class,Los Angeles,California,Office Supplies,Binders,Storex Dura Pro Binders,4.752,1,0.2,1.6038
336,Second Class,Los Angeles,California,Technology,Copiers,Hewlett Packard LaserJet 3310 Copier,959.984,2,0.2,335.9944
337,Second Class,Los Angeles,California,Office Supplies,Binders,Avery Non-Stick Binders,14.368,4,0.2,4.49
338,Standard Class,San Francisco,California,Office Supplies,Binders,Tuff Stuff Recycled Round Ring Binders,7.712,2,0.2,2.7956
339,Standard Class,San Francisco,California,Furniture,Tables,Hon 5100 Series Wood Tables,698.352,3,0.2,-17.4588
340,Second Class,Layton,Utah,Office Supplies,Fasteners,"OIC Binder Clips, Mini, 1/4"" Capacity, Black",4.96,4,0,2.3312
341,Second Class,Philadelphia,Pennsylvania,Office Supplies,Art,Newell 314,17.856,4,0.2,1.116
342,Second Class,Philadelphia,Pennsylvania,Office Supplies,Binders,Fellowes PB200 Plastic Comb Binding Machine,509.97,10,0.7,-407.976
343,Second Class,Philadelphia,Pennsylvania,Office Supplies,Fasteners,Staples,30.992,13,0.2,10.0724
344,Second Class,Philadelphia,Pennsylvania,Technology,Phones,"Square Credit Card Reader, 4 1/2"" x 4 1/2"" x 1"", White",71.928,12,0.4,8.3916
345,Standard Class,Austin,Texas,Office Supplies,Storage,Fellowes Super Stor/Drawer,88.8,4,0.2,-2.22
346,Standard Class,San Francisco,California,Technology,Phones,Anker 36W 4-Port USB Wall Charger Travel Power Adapter for iPhone 5s 5c 5,47.976,3,0.2,4.7976
347,Standard Class,Lowell,Massachusetts,Office Supplies,Art,"Binney & Smith inkTank Erasable Desk Highlighter, Chisel Tip, Yellow, 12/Box",7.56,3,0,3.0996
348,Standard Class,Lowell,Massachusetts,Office Supplies,Paper,Easy-staple paper,24.56,2,0,11.5432
349,Standard Class,Lowell,Massachusetts,Office Supplies,Art,"BIC Brite Liner Highlighters, Chisel Tip",12.96,2,0,4.1472
350,First Class,New York City,New York,Technology,Accessories,Sabrent 4-Port USB 2.0 Hub,6.79,1,0,2.3086
351,First Class,New York City,New York,Office Supplies,Paper,Xerox 1881,24.56,2,0,11.5432
352,First Class,New York City,New York,Office Supplies,Binders,Acco Hanging Data Binders,3.048,1,0.2,1.0668
353,First Class,New York City,New York,Office Supplies,Paper,Xerox 1881,49.12,4,0,23.0864
354,First Class,New York City,New York,Office Supplies,Binders,GBC DocuBind P400 Electric Binding System,4355.168,4,0.2,1415.4296
355,Standard Class,New York City,New York,Furniture,Bookcases,Sauder Barrister Bookcases,388.704,6,0.2,-4.8588
356,Standard Class,New York City,New York,Office Supplies,Envelopes,"#10 Gummed Flap White Envelopes, 100/Box",8.26,2,0,3.7996
357,Standard Class,New York City,New York,Office Supplies,Art,"Dixon Prang Watercolor Pencils, 10-Color Set with Brush",17.04,4,0,6.9864
358,Standard Class,New York City,New York,Office Supplies,Paper,"Adams Phone Message Book, 200 Message Capacity, 8 1/16” x 11”",34.4,5,0,15.824
359,Standard Class,Charlotte,North Carolina,Office Supplies,Paper,Southworth 25% Cotton Linen-Finish Paper & Envelopes,36.24,5,0.2,11.325
360,First Class,Columbus,Georgia,Office Supplies,Appliances,Belkin 8 Outlet SurgeMaster II Gold Surge Protector with Phone Protection,647.84,8,0,168.4384
361,First Class,Columbus,Georgia,Office Supplies,Labels,"Avery Address/Shipping Labels for Typewriters, 4"" x 2""",20.7,2,0,9.936
362,Standard Class,New York City,New York,Office Supplies,Labels,"Avery Address/Shipping Labels for Typewriters, 4"" x 2""",20.7,2,0,9.936
363,Standard Class,New York City,New York,Furniture,Chairs,Global Ergonomic Managers Chair,488.646,3,0.1,86.8704
364,Standard Class,New York City,New York,Office Supplies,Art,Newell 333,5.56,2,0,1.4456
365,Standard Class,New York City,New York,Furniture,Furnishings,Eldon Wave Desk Accessories,47.12,8,0,20.7328
366,Standard Class,San Francisco,California,Office Supplies,Storage,"Gould Plastics 9-Pocket Panel Bin, 18-3/8w x 5-1/4d x 20-1/2h, Black",211.96,4,0,8.4784
367,Same Day,Manchester,Connecticut,Office Supplies,Binders,Wilson Jones “Snap” Scratch Pad Binder Tool for Ring Binders,23.2,4,0,10.44
368,Same Day,Manchester,Connecticut,Office Supplies,Supplies,Staple remover,7.36,2,0,0.1472
369,Same Day,Manchester,Connecticut,Office Supplies,Storage,Pizazz Global Quick File,104.79,7,0,29.3412
370,Same Day,Manchester,Connecticut,Furniture,Bookcases,"Atlantic Metals Mobile 3-Shelf Bookcases, Custom Colors",1043.92,4,0,271.4192
371,Standard Class,Harlingen,Texas,Office Supplies,Paper,Xerox 1930,25.92,5,0.2,9.396
